Rank,Company Name,Slug,Ticker Symbol,Stock Exchange,Market Cap (INR ₹),Country,Country Code (ISO-2),Headquarters,Industry,Sub-Industry,Official Website URL,Official Careers Portal URL
352,Bharti Airtel Sub-352,bharti-airtel-sub-352,BHARTIARTL.NS-352,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
353,ICICI Bank Sub-353,icici-bank-sub-353,ICICIBANK.NS-353,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
354,State Bank of India Sub-354,state-bank-of-india-sub-354,SBIN.NS-354,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
355,Infosys Sub-355,infosys-sub-355,INFY.NS-355,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
356,LIC of India Sub-356,lic-of-india-sub-356,LICI.NS-356,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
357,Larsen & Toubro Sub-357,larsen-and-toubro-sub-357,LT.NS-357,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
358,Hindustan Unilever Sub-358,hindustan-unilever-sub-358,HINDUNILVR.NS-358,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
359,ITC Limited Sub-359,itc-limited-sub-359,ITC.NS-359,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
360,Sun Pharmaceutical Sub-360,sun-pharmaceutical-sub-360,SUNPHARMA.NS-360,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
361,Adani Enterprises Sub-361,adani-enterprises-sub-361,ADANIENT.NS-361,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
362,Maruti Suzuki India Sub-362,maruti-suzuki-india-sub-362,MARUTI.NS-362,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
363,Adani Ports & SEZ Sub-363,adani-ports-and-sez-sub-363,ADANIPORTS.NS-363,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
364,Kotak Mahindra Bank Sub-364,kotak-mahindra-bank-sub-364,KOTAKBANK.NS-364,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
365,Axis Bank Sub-365,axis-bank-sub-365,AXISBANK.BO-365,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
366,Mahindra & Mahindra Sub-366,mahindra-and-mahindra-sub-366,M&M.NS-366,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
367,UltraTech Cement Sub-367,ultratech-cement-sub-367,ULTRACEMCO.NS-367,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
368,HCL Technologies Sub-368,hcl-technologies-sub-368,HCLTECH.NS-368,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
369,NTPC Limited Sub-369,ntpc-limited-sub-369,NTPC.NS-369,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
370,Oil & Natural Gas (ONGC) Sub-370,oil-and-natural-gas-ongc-sub-370,ONGC.NS-370,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
371,Bajaj Finance Sub-371,bajaj-finance-sub-371,BAJFINANCE.NS-371,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
372,Titan Company Sub-372,titan-company-sub-372,TITAN.NS-372,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
373,Avenue Supermarts (DMart) Sub-373,avenue-supermarts-dmart-sub-373,DMART.NS-373,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
374,Swiggy Sub-374,swiggy-sub-374,SWIGGY.NS-374,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
375,Eternal / Zomato Sub-375,eternal---zomato-sub-375,ETERNAL.NS-375,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
376,Flipkart Sub-376,flipkart-sub-376,FLIPKART-376,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
377,Razorpay Sub-377,razorpay-sub-377,RAZORPAY-377,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
378,PhonePe Sub-378,phonepe-sub-378,PHONEPE-378,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
379,Meesho Sub-379,meesho-sub-379,MEESHO-379,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
380,Zerodha Sub-380,zerodha-sub-380,ZERODHA-380,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
381,CRED Sub-381,cred-sub-381,CRED-381,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
382,Apple Inc. Sub-382,apple-inc-sub-382,AAPL-382,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
383,Microsoft Corporation Sub-383,microsoft-corporation-sub-383,MSFT-383,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
384,NVIDIA Corporation Sub-384,nvidia-corporation-sub-384,NVDA-384,NASDAQ,"₹2,55,00,000 Crore",United States,US,"Santa Clara, CA",Enterprise,Global Multinationals,https://www.nvidia-corporation.com,https://www.nvidia-corporation.com/careers
385,Alphabet / Google Sub-385,alphabet---google-sub-385,GOOGL-385,NASDAQ,"₹1,85,00,000 Crore",United States,US,"Mountain View, CA",Information Technology,Global Multinationals,https://www.alphabet---google.com,https://www.alphabet---google.com/careers
386,Amazon.com Sub-386,amazoncom-sub-386,AMZN-386,NASDAQ,"₹1,65,00,000 Crore",United States,US,"Seattle, WA",Enterprise,Global Multinationals,https://www.amazoncom.com,https://www.amazoncom.com/careers
387,Meta Platforms Sub-387,meta-platforms-sub-387,META-387,NASDAQ,"₹1,05,00,000 Crore",United States,US,"Menlo Park, CA",Enterprise,Global Multinationals,https://www.meta-platforms.com,https://www.meta-platforms.com/careers
388,Tesla Inc. Sub-388,tesla-inc-sub-388,TSLA-388,NASDAQ,"₹65,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.tesla-inc.com,https://www.tesla-inc.com/careers
389,Berkshire Hathaway Sub-389,berkshire-hathaway-sub-389,BRK.A-389,NYSE,"₹75,00,000 Crore",United States,US,"Omaha, NE",Enterprise,Global Multinationals,https://www.berkshire-hathaway.com,https://www.berkshire-hathaway.com/careers
390,Eli Lilly Sub-390,eli-lilly-sub-390,LLY-390,NYSE,"₹68,00,000 Crore",United States,US,"Indianapolis, IN",Enterprise,Global Multinationals,https://www.eli-lilly.com,https://www.eli-lilly.com/careers
391,Broadcom Sub-391,broadcom-sub-391,AVGO-391,NASDAQ,"₹58,00,000 Crore",United States,US,"San Jose, CA",Enterprise,Global Multinationals,https://www.broadcom.com,https://www.broadcom.com/careers
392,JPMorgan Chase Sub-392,jpmorgan-chase-sub-392,JPM-392,NYSE,"₹52,00,000 Crore",United States,US,"New York, NY",Enterprise,Global Multinationals,https://www.jpmorgan-chase.com,https://www.jpmorgan-chase.com/careers
393,Walmart Sub-393,walmart-sub-393,WMT-393,NYSE,"₹48,00,000 Crore",United States,US,"Bentonville, AR",Enterprise,Global Multinationals,https://www.walmart.com,https://www.walmart.com/careers
394,Visa Sub-394,visa-sub-394,V-394,NYSE,"₹44,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.visa.com,https://www.visa.com/careers
395,ExxonMobil Sub-395,exxonmobil-sub-395,XOM-395,NYSE,"₹42,00,000 Crore",United States,US,"Spring, TX",Enterprise,Global Multinationals,https://www.exxonmobil.com,https://www.exxonmobil.com/careers
396,Mastercard Sub-396,mastercard-sub-396,MA-396,NYSE,"₹39,00,000 Crore",United States,US,"Purchase, NY",Enterprise,Global Multinationals,https://www.mastercard.com,https://www.mastercard.com/careers
397,Procter & Gamble Sub-397,procter-and-gamble-sub-397,PG-397,NYSE,"₹35,00,000 Crore",United States,US,"Cincinnati, OH",Enterprise,Global Multinationals,https://www.procter-and-gamble.com,https://www.procter-and-gamble.com/careers
398,Costco Sub-398,costco-sub-398,COST-398,NASDAQ,"₹33,00,000 Crore",United States,US,"Issaquah, WA",Enterprise,Global Multinationals,https://www.costco.com,https://www.costco.com/careers
399,Johnson & Johnson Sub-399,johnson-and-johnson-sub-399,JNJ-399,NYSE,"₹32,00,000 Crore",United States,US,"New Brunswick, NJ",Enterprise,Global Multinationals,https://www.johnson-and-johnson.com,https://www.johnson-and-johnson.com/careers
400,Home Depot Sub-400,home-depot-sub-400,HD-400,NYSE,"₹31,00,000 Crore",United States,US,"Atlanta, GA",Enterprise,Global Multinationals,https://www.home-depot.com,https://www.home-depot.com/careers
401,Oracle Corporation Sub-401,oracle-corporation-sub-401,ORCL-401,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
402,OpenAI Sub-402,openai-sub-402,OPENAI-402,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
403,SpaceX Sub-403,spacex-sub-403,SPACEX-403,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
404,Stripe Sub-404,stripe-sub-404,STRIPE-404,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
405,Databricks Sub-405,databricks-sub-405,DATABRICKS-405,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
406,Anthropic Sub-406,anthropic-sub-406,ANTHROPIC-406,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
407,Reliance Industries Sub-407,reliance-industries-sub-407,RELIANCE.NS-407,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
408,Tata Consultancy Services Sub-408,tata-consultancy-services-sub-408,TCS.NS-408,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
409,HDFC Bank Sub-409,hdfc-bank-sub-409,HDFCBANK.NS-409,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
410,Bharti Airtel Sub-410,bharti-airtel-sub-410,BHARTIARTL.NS-410,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
411,ICICI Bank Sub-411,icici-bank-sub-411,ICICIBANK.NS-411,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
412,State Bank of India Sub-412,state-bank-of-india-sub-412,SBIN.NS-412,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
413,Infosys Sub-413,infosys-sub-413,INFY.NS-413,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
414,LIC of India Sub-414,lic-of-india-sub-414,LICI.NS-414,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
415,Larsen & Toubro Sub-415,larsen-and-toubro-sub-415,LT.NS-415,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
416,Hindustan Unilever Sub-416,hindustan-unilever-sub-416,HINDUNILVR.NS-416,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
417,ITC Limited Sub-417,itc-limited-sub-417,ITC.NS-417,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
418,Sun Pharmaceutical Sub-418,sun-pharmaceutical-sub-418,SUNPHARMA.NS-418,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
419,Adani Enterprises Sub-419,adani-enterprises-sub-419,ADANIENT.NS-419,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
420,Maruti Suzuki India Sub-420,maruti-suzuki-india-sub-420,MARUTI.NS-420,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
421,Adani Ports & SEZ Sub-421,adani-ports-and-sez-sub-421,ADANIPORTS.NS-421,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
422,Kotak Mahindra Bank Sub-422,kotak-mahindra-bank-sub-422,KOTAKBANK.NS-422,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
423,Axis Bank Sub-423,axis-bank-sub-423,AXISBANK.BO-423,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
424,Mahindra & Mahindra Sub-424,mahindra-and-mahindra-sub-424,M&M.NS-424,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
425,UltraTech Cement Sub-425,ultratech-cement-sub-425,ULTRACEMCO.NS-425,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
426,HCL Technologies Sub-426,hcl-technologies-sub-426,HCLTECH.NS-426,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
427,NTPC Limited Sub-427,ntpc-limited-sub-427,NTPC.NS-427,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
428,Oil & Natural Gas (ONGC) Sub-428,oil-and-natural-gas-ongc-sub-428,ONGC.NS-428,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
429,Bajaj Finance Sub-429,bajaj-finance-sub-429,BAJFINANCE.NS-429,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
430,Titan Company Sub-430,titan-company-sub-430,TITAN.NS-430,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
431,Avenue Supermarts (DMart) Sub-431,avenue-supermarts-dmart-sub-431,DMART.NS-431,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
432,Swiggy Sub-432,swiggy-sub-432,SWIGGY.NS-432,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
433,Eternal / Zomato Sub-433,eternal---zomato-sub-433,ETERNAL.NS-433,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
434,Flipkart Sub-434,flipkart-sub-434,FLIPKART-434,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
435,Razorpay Sub-435,razorpay-sub-435,RAZORPAY-435,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
